date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:58:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2015:57:24%20GMT	https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/search.htm	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010723055946/http_/www.summittfamilyquarterly.org/search.htm	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:58:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2015:57:27%20GMT	https://web.archive.org/web/20010723055946im_/http://www.summittfamilyquarterly.org/_derived/search.htm_cmp_tmres110_vbtn.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010723055946im_/http_/www.summittfamilyquarterly.org/_derived/search.htm_cmp_tmres110_vbtn.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:58:36	2840/2840	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2015:57:28%20GMT	https://web.archive.org/web/20010813194712im_/http://summittfamilyquarterly.org/_derived/search.htm_cmp_tmres110_vbtn.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010813194712im_/http_/summittfamilyquarterly.org/_derived/search.htm_cmp_tmres110_vbtn.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:58:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2015:57:29%20GMT	https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/_derived/PrivacyPolicy.htm_cmp_tmres110_vbtn.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010723055946/http_/www.summittfamilyquarterly.org/_derived/PrivacyPolicy.htm_cmp_tmres110_vbtn.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:58:39	2854/2854	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2015:57:30%20GMT	https://web.archive.org/web/20010813193600/http://summittfamilyquarterly.org/_derived/PrivacyPolicy.htm_cmp_tmres110_vbtn.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010813193600/http_/summittfamilyquarterly.org/_derived/PrivacyPolicy.htm_cmp_tmres110_vbtn.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:58:40	151244/151244	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2015:57:32%20GMT	https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/_derived/PrivacyPolicy.htm_cmp_tmres110_vbtn_a.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010723055946/http_/www.summittfamilyquarterly.org/_derived/PrivacyPolicy.htm_cmp_tmres110_vbtn_a.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:58:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2015:57:33%20GMT	https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/PrivacyPolicy.htm	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010723055946/http_/www.summittfamilyquarterly.org/PrivacyPolicy.htm	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:58:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2015:57:34%20GMT	https://web.archive.org/web/20010723055946im_/http://www.summittfamilyquarterly.org/_derived/PrivacyPolicy.htm_cmp_tmres110_vbtn.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010723055946im_/http_/www.summittfamilyquarterly.org/_derived/PrivacyPolicy.htm_cmp_tmres110_vbtn.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:58:43	2854/2854	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2015:57:35%20GMT	https://web.archive.org/web/20010813193600im_/http://summittfamilyquarterly.org/_derived/PrivacyPolicy.htm_cmp_tmres110_vbtn.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010813193600im_/http_/summittfamilyquarterly.org/_derived/PrivacyPolicy.htm_cmp_tmres110_vbtn.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:58:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2015:57:46%20GMT	https://web.archive.org/web/20010723055946im_/http://www.ancestry.com/images/bluewhite550.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010723055946im_/http_/www.ancestry.com/images/bluewhite550.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:58:55	12033/12033	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2015:57:47%20GMT	https://web.archive.org/web/20010804000517im_/http://ancestry.com/images/bluewhite550.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010804000517im_/http_/ancestry.com/images/bluewhite550.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:58:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2015:57:50%20GMT	https://web.archive.org/web/20010723055946im_/http://www.summittfamilyquarterly.org/_themes/tmres/researchline.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010723055946im_/http_/www.summittfamilyquarterly.org/_themes/tmres/researchline.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:58:59	2055/2055	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2015:57:51%20GMT	https://web.archive.org/web/20020423033744im_/http://summittfamilyquarterly.org/_themes/tmres/researchline.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20020423033744im_/http_/summittfamilyquarterly.org/_themes/tmres/researchline.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:59:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2015:57:52%20GMT	https://web.archive.org/web/20010723055946im_/http://www.summittfamilyquarterly.org/_themes/tmres/researchbul1.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010723055946im_/http_/www.summittfamilyquarterly.org/_themes/tmres/researchbul1.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:59:01	649/649	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2015:57:53%20GMT	https://web.archive.org/web/20010813194959im_/http://summittfamilyquarterly.org/_themes/tmres/researchbul1.gif	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010813194959im_/http_/summittfamilyquarterly.org/_themes/tmres/researchbul1.gif	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
10:59:02	151204/151204	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2015:57:54%20GMT	https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/SFQ/Vol7Iss2pg01.pdf	C:/My%20Web%20Sites/SummittFamilyQuarterly_01/web.archive.org/web/20010723055946/http_/www.summittfamilyquarterly.org/SFQ/Vol7Iss2pg01.pdf	(from https://web.archive.org/web/20010723055946/http://www.summittfamilyquarterly.org/)
